SKU_ID,Product_Name,Department,Category,Subcategory,Brand,Vendor_ID,Product_Cost,Original_Retail_Price,Current_Retail_Price,Margin_Percentage,Launch_Date,Season,Product_Status,Style,Colour,Size,Material,Price_Band,Demand_Index,Inventory_Bias
SHT1263,Avery Cotton House,Bedding,Sheets,Sheets,Atelier Edit,V004,66.98,156.35,156.35,0.5716,2024-05-29,Core,Active,Classic,Espresso,Medium,Glass,Best,0.7877,1.02
SHT1264,Ridge Marble Vessel,Bedding,Sheets,Sheets,Foundry Home,V011,53.7,119.24,119.24,0.5496,2024-10-14,Core,Active,Artisan,Sand,Large,Oak,Best,0.9896,1.02
SHT1265,Ridge Brass Collection,Bedding,Sheets,Sheets,Maison Reserve,V016,38.77,90.68,90.68,0.5725,2024-02-02,Core,Active,Minimal,Champagne,Medium,Stone,Best,0.9877,1.02
SHT1266,Ridge Oak Atelier,Bedding,Sheets,Sheets,Atelier Edit,V003,34.06,78.29,78.29,0.5649,2024-08-25,Core,Active,Classic,Ivory,Large,Glass,Best,1.5457,1.02
SHT1267,Avery Wool Series,Bedding,Sheets,Sheets,Maison Reserve,V012,85.56,164.55,164.55,0.4801,2023-12-26,Core,Seasonal,Minimal,Sand,Small,Ceramic,Best,0.8496,1.02
SHT1268,Cove Rattan Vessel,Bedding,Sheets,Sheets,Atelier Edit,V018,55.26,144.43,144.43,0.6174,2024-07-05,Core,Active,Minimal,Espresso,One Size,Linen,Best,2.3366,1.02
SHT1269,Aster Brass Studio,Bedding,Sheets,Sheets,Atelier Edit,V008,31.73,73.78,73.78,0.5699,2023-08-19,Core,Active,Organic,Terracotta,Small,Oak,Best,1.1496,1.02
SHT1270,Harbour Marble Vessel,Bedding,Sheets,Sheets,Maison Reserve,V011,64.52,146.25,146.25,0.5588,2024-06-12,Core,Active,Organic,Charcoal,Medium,Rattan,Best,3.0821,1.02
SHT1271,Cove Rattan Edit,Bedding,Sheets,Sheets,Foundry Home,V018,83.57,188.92,188.92,0.5576,2023-12-30,Core,Active,Classic,Natural,Medium,Cotton,Best,1.9821,1.02
SHT1272,Ridge Brass Edit,Bedding,Sheets,Sheets,Atelier Edit,V005,100.3,196.01,196.01,0.4883,2023-08-16,Core,Active,Modern,Espresso,Small,Stone,Best,1.379,1.02
SHT1273,Ridge Linen Line,Bedding,Sheets,Sheets,Atelier Edit,V013,72.36,157.94,157.94,0.5419,2023-08-23,Core,Active,Minimal,Champagne,Small,Stone,Best,1.2708,1.02
SHT1274,Vale Brass Studio,Bedding,Sheets,Sheets,Northstar Collection,V003,30.78,64.94,64.94,0.526,2024-11-26,Core,Active,Artisan,Champagne,Medium,Oak,Better,1.026,1.02
SHT1275,Avery Wool Edit,Bedding,Sheets,Sheets,Atelier Edit,V009,30.26,62.75,62.75,0.5177,2023-07-29,Core,Active,Modern,Oat,Medium,Cotton,Better,0.7233,1.02
SHT1276,Sable Rattan Edit,Bedding,Sheets,Sheets,Atelier Edit,V017,47.46,97.76,97.76,0.5145,2024-06-27,Core,Active,Artisan,Espresso,Medium,Stone,Best,1.0373,1.02
SHT1277,Marlow Ceramic Form,Bedding,Sheets,Sheets,Maison Reserve,V004,49.18,104.72,104.72,0.5304,2024-12-01,Core,Seasonal,Modern,Champagne,Medium,Cotton,Best,0.5562,1.02
SHT1278,Ridge Wool Object,Bedding,Sheets,Sheets,Maison Reserve,V007,32.94,71.31,71.31,0.5381,2024-01-03,Core,Active,Organic,Espresso,Medium,Cotton,Best,0.6014,1.02
SHT1279,Noir Glass House,Bedding,Sheets,Sheets,Atelier Edit,V016,79.95,168.57,168.57,0.5257,2024-01-22,Core,Active,Modern,Sage,Small,Marble,Best,0.7833,1.02
SHT1280,Arc Stone Studio,Bedding,Sheets,Sheets,Maison Reserve,V002,42.97,114.02,114.02,0.6231,2024-11-24,Core,Active,Modern,Sage,Large,Oak,Best,0.6642,1.02
SHT1281,Arc Cotton Vessel,Bedding,Sheets,Sheets,Foundry Home,V009,23.7,49.25,49.25,0.5187,2023-09-14,Core,Active,Modern,Terracotta,Small,Cotton,Better,1.6789,1.02
SHT1282,Luna Ceramic Line,Bedding,Sheets,Sheets,Foundry Home,V019,51.43,109.27,109.27,0.5293,2024-09-24,Core,Active,Modern,Charcoal,Small,Cotton,Best,1.3053,1.02
SHT1283,Harbour Glass Line,Bedding,Sheets,Sheets,Northstar Collection,V005,41.04,91.94,91.94,0.5537,2024-09-15,Core,Active,Artisan,Champagne,One Size,Stone,Best,0.8531,1.02
SHT1284,Luna Ceramic Line,Bedding,Sheets,Sheets,Atelier Edit,V009,64.91,154.34,154.34,0.5794,2024-09-27,Core,Active,Minimal,Espresso,Large,Marble,Best,1.1511,1.02
SHT1285,Arc Brass Form,Bedding,Sheets,Sheets,Maison Reserve,V020,58.47,130.32,130.32,0.5513,2024-01-11,Core,Active,Minimal,Ivory,One Size,Linen,Best,1.2337,1.02
SHT1286,Ridge Brass Studio,Bedding,Sheets,Sheets,Maison Reserve,V003,33.07,78.89,78.89,0.5808,2024-05-29,Core,Active,Organic,Terracotta,One Size,Marble,Best,0.8294,1.02
SHT1287,Mira Linen Studio,Bedding,Sheets,Sheets,Atelier Edit,V014,41.42,84.77,84.77,0.5113,2025-01-03,Core,Active,Minimal,Ivory,Medium,Glass,Best,1.2365,1.02
SHT1288,Vale Brass Atelier,Bedding,Sheets,Sheets,Atelier Edit,V018,38.99,73.92,51.74,0.4725,2024-09-21,Core,Exit,Artisan,Espresso,Medium,Oak,Best,0.5241,1.02
SHT1289,Marlow Ceramic House,Bedding,Sheets,Sheets,Foundry Home,V008,20.72,46.11,46.11,0.5507,2024-03-21,Core,Active,Modern,Slate,Large,Rattan,Better,0.6458,1.02
SHT1290,Vale Rattan Line,Bedding,Sheets,Sheets,Atelier Edit,V012,26.08,55.78,55.78,0.5324,2023-07-22,Core,Active,Classic,Espresso,Large,Rattan,Better,1.1922,1.02
SHT1291,Avery Brass Edit,Bedding,Sheets,Sheets,Maison Reserve,V002,80.71,160.98,160.98,0.4986,2024-01-29,Core,Active,Classic,Natural,One Size,Cotton,Best,0.6844,1.02
SHT1292,Cove Glass Object,Bedding,Sheets,Sheets,Maison Reserve,V005,63.23,161.84,161.84,0.6093,2023-10-22,Core,Active,Organic,Sage,One Size,Oak,Best,0.8567,1.02
SHT1293,Vale Wool Series,Bedding,Sheets,Sheets,Maison Reserve,V015,65.53,145.9,145.9,0.5509,2023-06-12,Core,Active,Classic,Espresso,One Size,Wool,Best,0.6926,1.02
SHT1294,Cove Stone Series,Bedding,Sheets,Sheets,Atelier Edit,V019,35.0,88.62,88.62,0.605,2023-07-14,Core,Active,Artisan,Terracotta,One Size,Linen,Best,0.8696,1.02
SHT1295,Noir Brass Studio,Bedding,Sheets,Sheets,Foundry Home,V010,67.84,143.12,143.12,0.526,2023-08-04,Core,Active,Modern,Sand,One Size,Cotton,Best,1.3891,1.02
SHT1296,Marlow Cotton Line,Bedding,Sheets,Sheets,Maison Reserve,V013,63.57,151.79,151.79,0.5812,2023-09-11,Core,Active,Minimal,Espresso,Small,Brass,Best,0.7555,1.02
SHT1297,Aster Brass Collection,Bedding,Sheets,Sheets,Atelier Edit,V002,70.21,186.92,186.92,0.6244,2023-12-21,Core,Seasonal,Classic,Espresso,Medium,Wool,Best,0.7974,1.02
SHT1298,Ridge Wool Collection,Bedding,Sheets,Sheets,Foundry Home,V009,70.75,165.65,165.65,0.5729,2024-10-16,Core,Active,Classic,Oat,Large,Oak,Best,1.0814,1.02
SHT1299,Vale Marble Series,Bedding,Sheets,Sheets,Atelier Edit,V016,23.35,55.24,55.24,0.5773,2024-08-14,Core,Active,Classic,Oat,Small,Linen,Better,0.9282,1.02
SHT1300,Noir Glass Atelier,Bedding,Sheets,Sheets,Northstar Collection,V002,25.98,58.48,58.48,0.5558,2023-06-06,Core,Seasonal,Modern,Sage,Medium,Wool,Better,1.0905,1.02
SHT1301,Harbour Brass Line,Bedding,Sheets,Sheets,Northstar Collection,V008,20.82,49.03,49.03,0.5753,2024-12-18,Core,Active,Classic,Champagne,Medium,Cotton,Better,1.1797,1.02
SHT1302,Marlow Oak Collection,Bedding,Sheets,Sheets,Northstar Collection,V019,28.66,73.85,73.85,0.6119,2024-01-18,Core,Active,Modern,Ivory,Large,Marble,Best,0.8878,1.02
SHT1303,Mira Stone Form,Bedding,Sheets,Sheets,Foundry Home,V004,60.45,109.31,109.31,0.447,2024-05-07,Core,Active,Artisan,Espresso,Large,Rattan,Best,0.5181,1.02
SHT1304,Mira Ceramic Series,Bedding,Sheets,Sheets,Atelier Edit,V012,28.69,63.39,63.39,0.5475,2024-11-03,Core,Active,Classic,Espresso,Medium,Ceramic,Better,0.7051,1.02
SHT1305,Avery Brass Line,Bedding,Sheets,Sheets,Northstar Collection,V016,53.09,106.64,106.64,0.5021,2023-10-24,Core,Active,Classic,Sand,One Size,Brass,Best,1.4116,1.02
SHT1306,Cove Glass Vessel,Bedding,Sheets,Sheets,Northstar Collection,V005,28.42,61.3,61.3,0.5363,2023-12-12,Core,Active,Artisan,Natural,One Size,Cotton,Better,0.572,1.02
SHT1307,Aster Rattan Studio,Bedding,Sheets,Sheets,Northstar Collection,V014,49.87,112.5,112.5,0.5567,2023-07-06,Core,Active,Modern,Espresso,Medium,Ceramic,Best,1.6074,1.02
SHT1308,Harbour Stone Collection,Bedding,Sheets,Sheets,Maison Reserve,V019,63.4,150.74,150.74,0.5794,2023-11-13,Core,Active,Artisan,Slate,Small,Wool,Best,1.155,1.02
SHT1309,Ridge Brass Collection,Bedding,Sheets,Sheets,Maison Reserve,V005,33.12,79.0,79.0,0.5807,2023-10-25,Core,Active,Organic,Slate,One Size,Marble,Best,1.2044,1.02
SHT1310,Vale Wool Edit,Bedding,Sheets,Sheets,Atelier Edit,V015,86.39,172.07,172.07,0.4979,2025-01-01,Core,Seasonal,Minimal,Charcoal,One Size,Cotton,Best,1.2945,1.02
SHT1311,Mira Marble Line,Bedding,Sheets,Sheets,Atelier Edit,V018,50.56,115.81,115.81,0.5634,2024-03-11,Core,Active,Modern,Ivory,Large,Wool,Best,0.5529,1.02
SHT1312,Harbour Rattan Vessel,Bedding,Sheets,Sheets,Foundry Home,V006,71.02,160.71,160.71,0.5581,2024-06-14,Core,Active,Artisan,Oat,Large,Rattan,Best,1.3152,1.02
SHT1313,Vale Wool Atelier,Bedding,Sheets,Sheets,Northstar Collection,V014,38.08,87.43,87.43,0.5645,2024-06-07,Core,Active,Artisan,Natural,Large,Stone,Best,0.9138,1.02
SHT1314,Marlow Glass Studio,Bedding,Sheets,Sheets,Foundry Home,V003,27.73,71.99,71.99,0.6148,2024-05-11,Core,Active,Artisan,Slate,Large,Wool,Best,0.6692,1.02
SHT1315,Avery Wool Edit,Bedding,Sheets,Sheets,Maison Reserve,V009,25.64,51.4,51.4,0.5012,2024-01-15,Core,Active,Modern,Oat,Small,Linen,Better,1.7138,1.02
SHT1316,Aster Cotton Atelier,Bedding,Sheets,Sheets,Northstar Collection,V013,59.14,118.76,118.76,0.502,2023-08-17,Core,Active,Classic,Sage,Medium,Rattan,Best,0.8521,1.02
SHT1317,Avery Cotton Atelier,Bedding,Sheets,Sheets,Foundry Home,V020,23.48,47.75,47.75,0.5082,2024-10-13,Core,Seasonal,Organic,Terracotta,Large,Rattan,Better,1.3871,1.02
SHT1318,Sable Marble Edit,Bedding,Sheets,Sheets,Northstar Collection,V007,23.36,54.21,54.21,0.569,2024-02-07,Core,Active,Minimal,Champagne,Medium,Ceramic,Better,0.9105,1.02
SHT1319,Noir Rattan House,Bedding,Sheets,Sheets,Maison Reserve,V014,62.65,161.3,161.3,0.6116,2024-01-27,Core,Active,Minimal,Sand,Small,Cotton,Best,1.2285,1.02
SHT1320,Avery Brass Form,Bedding,Sheets,Sheets,Foundry Home,V005,73.33,176.15,123.3,0.5837,2023-12-14,Core,Exit,Organic,Sand,Medium,Rattan,Best,0.751,1.02
SHT1321,Marlow Wool Series,Bedding,Sheets,Sheets,Maison Reserve,V012,68.88,147.23,147.23,0.5322,2023-08-28,Core,Active,Classic,Champagne,One Size,Glass,Best,1.0733,1.02
SHT1322,Noir Marble Vessel,Bedding,Sheets,Sheets,Northstar Collection,V018,24.76,54.41,54.41,0.545,2023-10-11,Core,Active,Minimal,Slate,One Size,Ceramic,Better,0.8763,1.02
SHT1323,Avery Oak Form,Bedding,Sheets,Sheets,Maison Reserve,V002,62.3,147.06,147.06,0.5764,2024-01-09,Core,Active,Artisan,Sand,Medium,Ceramic,Best,1.3203,1.02
SHT1324,Ridge Marble Vessel,Bedding,Sheets,Sheets,Atelier Edit,V011,39.59,88.14,88.14,0.5508,2023-10-19,Core,Active,Minimal,Espresso,Large,Glass,Best,0.9716,1.02
SHT1325,Avery Glass Series,Bedding,Sheets,Sheets,Atelier Edit,V019,93.25,187.47,187.47,0.5026,2023-12-10,Core,Active,Artisan,Sage,Large,Linen,Best,1.9442,1.02
SHT1326,Noir Oak Edit,Bedding,Sheets,Sheets,Northstar Collection,V003,68.32,153.16,153.16,0.5539,2024-04-03,Core,Active,Organic,Sage,Medium,Linen,Best,0.5462,1.02
SHT1327,Avery Stone Series,Bedding,Sheets,Sheets,Foundry Home,V012,79.67,176.76,176.76,0.5493,2023-08-27,Core,Seasonal,Minimal,Sand,One Size,Linen,Best,0.6661,1.02
SHT1328,Marlow Wool Studio,Bedding,Sheets,Sheets,Foundry Home,V018,73.6,151.56,151.56,0.5144,2024-09-19,Core,Active,Modern,Ivory,Large,Linen,Best,0.5383,1.02
SHT1329,Harbour Cotton Object,Bedding,Sheets,Sheets,Atelier Edit,V006,42.33,102.67,102.67,0.5877,2024-09-02,Core,Active,Classic,Champagne,Medium,Wool,Best,0.9303,1.02
SHT1330,Cove Oak Studio,Bedding,Sheets,Sheets,Maison Reserve,V012,55.04,119.22,119.22,0.5383,2024-05-07,Core,Active,Classic,Natural,Small,Rattan,Best,1.1432,1.02
PIL1331,Luna Rattan Studio,Bedding,Pillows,Pillows,Maison Reserve,V002,50.32,96.11,96.11,0.4765,2025-01-10,Core,Active,Artisan,Ivory,Medium,Oak,Best,1.1385,0.96
PIL1332,Cove Brass Object,Bedding,Pillows,Pillows,Maison Reserve,V006,48.24,95.87,95.87,0.4968,2024-05-01,Core,Active,Minimal,Champagne,Large,Brass,Best,1.837,0.96
PIL1333,Arc Cotton Atelier,Bedding,Pillows,Pillows,Maison Reserve,V014,47.4,109.93,109.93,0.5688,2024-12-21,Core,Active,Artisan,Espresso,Medium,Stone,Best,0.8489,0.96
PIL1334,Noir Marble Edit,Bedding,Pillows,Pillows,Maison Reserve,V002,50.83,110.27,110.27,0.539,2023-10-17,Core,Active,Modern,Champagne,Large,Glass,Best,1.4938,0.96
PIL1335,Ridge Wool Series,Bedding,Pillows,Pillows,Atelier Edit,V008,52.43,106.58,106.58,0.5081,2024-07-22,Core,Active,Modern,Oat,Large,Oak,Best,0.3384,0.96
PIL1336,Luna Brass Series,Bedding,Pillows,Pillows,Northstar Collection,V015,25.32,49.06,49.06,0.4838,2024-09-03,Core,Active,Classic,Espresso,Small,Linen,Better,2.2642,0.96
PIL1337,Ridge Linen Edit,Bedding,Pillows,Pillows,Atelier Edit,V003,25.86,56.51,56.51,0.5424,2024-05-24,Core,Active,Modern,Sand,Large,Stone,Better,1.5367,0.96
PIL1338,Ridge Cotton Collection,Bedding,Pillows,Pillows,Atelier Edit,V009,41.21,90.08,90.08,0.5425,2024-11-11,Core,Active,Modern,Espresso,Small,Linen,Best,1.0247,0.96
PIL1339,Marlow Ceramic Studio,Bedding,Pillows,Pillows,Northstar Collection,V016,34.2,89.47,89.47,0.6177,2024-09-27,Core,Active,Artisan,Espresso,Medium,Glass,Best,1.0847,0.96
PIL1340,Arc Stone Edit,Bedding,Pillows,Pillows,Atelier Edit,V004,34.09,77.87,77.87,0.5622,2023-12-07,Core,Active,Artisan,Sage,Small,Stone,Best,0.8397,0.96
PIL1341,Luna Marble Vessel,Bedding,Pillows,Pillows,Foundry Home,V010,54.14,103.86,103.86,0.4787,2024-10-07,Core,Active,Minimal,Natural,Medium,Wool,Best,0.4592,0.96
PIL1342,Sable Rattan Series,Bedding,Pillows,Pillows,Foundry Home,V019,40.31,77.81,77.81,0.4819,2024-05-19,Core,Active,Organic,Sand,Medium,Wool,Best,0.4971,0.96
PIL1343,Harbour Linen Studio,Bedding,Pillows,Pillows,Northstar Collection,V003,36.61,89.96,89.96,0.5931,2024-03-26,Core,Active,Organic,Slate,One Size,Stone,Best,1.438,0.96
PIL1344,Marlow Brass Edit,Bedding,Pillows,Pillows,Maison Reserve,V013,45.55,107.73,107.73,0.5772,2024-09-10,Core,Active,Minimal,Sand,Small,Glass,Best,0.57,0.96
PIL1345,Noir Linen Edit,Bedding,Pillows,Pillows,Northstar Collection,V018,25.18,59.13,59.13,0.5742,2024-06-15,Core,Active,Modern,Ivory,One Size,Glass,Better,1.1399,0.96
PIL1346,Harbour Ceramic Collection,Bedding,Pillows,Pillows,Maison Reserve,V004,28.42,58.78,58.78,0.5164,2024-02-02,Core,Seasonal,Organic,Espresso,One Size,Wool,Better,1.0145,0.96
PIL1347,Sable Brass Collection,Bedding,Pillows,Pillows,Maison Reserve,V013,38.86,92.32,92.32,0.5791,2023-06-08,Core,Active,Artisan,Espresso,Small,Wool,Best,1.7601,0.96
PIL1348,Marlow Oak Studio,Bedding,Pillows,Pillows,Atelier Edit,V017,28.86,59.61,59.61,0.5158,2024-08-03,Core,Active,Organic,Ivory,Medium,Glass,Better,0.8492,0.96
PIL1349,Luna Stone Atelier,Bedding,Pillows,Pillows,Northstar Collection,V008,19.62,41.87,41.87,0.5314,2024-07-19,Core,Active,Artisan,Charcoal,Medium,Linen,Better,1.0063,0.96
PIL1350,Avery Oak Atelier,Bedding,Pillows,Pillows,Northstar Collection,V015,29.26,65.96,65.96,0.5564,2023-10-24,Core,Active,Organic,Charcoal,Small,Oak,Better,0.8257,0.96
PIL1351,Ridge Linen Atelier,Bedding,Pillows,Pillows,Atelier Edit,V020,43.87,102.28,102.28,0.571,2024-05-28,Core,Active,Minimal,Terracotta,Small,Ceramic,Best,0.9126,0.96
PIL1352,Harbour Rattan Edit,Bedding,Pillows,Pillows,Northstar Collection,V008,28.05,51.93,51.93,0.4599,2024-02-07,Core,Seasonal,Artisan,Slate,Small,Stone,Better,1.5632,0.96
PIL1353,Marlow Wool Studio,Bedding,Pillows,Pillows,Maison Reserve,V014,51.11,115.83,81.08,0.5588,2024-05-13,Core,Exit,Minimal,Oat,Large,Cotton,Best,1.3393,0.96
PIL1354,Sable Ceramic Form,Bedding,Pillows,Pillows,Foundry Home,V001,46.97,90.51,90.51,0.4811,2024-12-11,Core,Active,Minimal,Terracotta,Medium,Marble,Best,2.1214,0.96
PIL1355,Marlow Oak Line,Bedding,Pillows,Pillows,Foundry Home,V006,11.93,26.9,26.9,0.5564,2023-07-11,Core,Active,Artisan,Espresso,Small,Oak,Good,1.7747,0.96
PIL1356,Mira Glass Edit,Bedding,Pillows,Pillows,Northstar Collection,V016,41.58,98.25,98.25,0.5768,2024-02-02,Core,Active,Modern,Slate,One Size,Rattan,Best,1.0252,0.96
PIL1357,Aster Linen Object,Bedding,Pillows,Pillows,Foundry Home,V020,33.61,61.58,61.58,0.4543,2024-10-14,Core,Active,Artisan,Natural,One Size,Oak,Better,1.0165,0.96
PIL1358,Aster Brass House,Bedding,Pillows,Pillows,Northstar Collection,V009,26.68,56.74,39.72,0.5298,2024-12-17,Core,Exit,Classic,Slate,Large,Marble,Better,1.4057,0.96
PIL1359,Arc Oak House,Bedding,Pillows,Pillows,Northstar Collection,V017,10.44,23.38,23.38,0.5536,2024-04-08,Core,Active,Artisan,Terracotta,Small,Wool,Good,0.7641,0.96
PIL1360,Arc Cotton Studio,Bedding,Pillows,Pillows,Foundry Home,V002,30.0,67.96,67.96,0.5586,2024-02-19,Core,Active,Artisan,Champagne,Small,Glass,Better,1.3062,0.96
PIL1361,Mira Glass Vessel,Bedding,Pillows,Pillows,Northstar Collection,V012,38.88,73.03,73.03,0.4677,2023-12-08,Core,Seasonal,Minimal,Slate,Small,Stone,Best,0.7582,0.96
PIL1362,Harbour Linen Collection,Bedding,Pillows,Pillows,Foundry Home,V018,31.66,68.43,68.43,0.5373,2023-09-17,Core,Active,Artisan,Terracotta,Medium,Ceramic,Better,1.9244,0.96
PIL1363,Noir Stone House,Bedding,Pillows,Pillows,Atelier Edit,V006,24.08,57.09,57.09,0.5782,2024-05-10,Core,Active,Minimal,Natural,One Size,Stone,Better,1.084,0.96
PIL1364,Sable Marble House,Bedding,Pillows,Pillows,Atelier Edit,V010,34.29,82.06,82.06,0.5822,2023-11-14,Core,Active,Classic,Natural,One Size,Wool,Best,0.5165,0.96
PIL1365,Mira Stone Edit,Bedding,Pillows,Pillows,Foundry Home,V018,40.76,87.12,87.12,0.5322,2023-06-18,Core,Active,Organic,Charcoal,Medium,Linen,Best,1.3561,0.96
PIL1366,Cove Stone House,Bedding,Pillows,Pillows,Maison Reserve,V003,21.63,49.93,49.93,0.5667,2023-11-03,Core,Seasonal,Artisan,Ivory,One Size,Stone,Better,1.2056,0.96
PIL1367,Ridge Marble Collection,Bedding,Pillows,Pillows,Atelier Edit,V013,44.48,96.17,96.17,0.5375,2023-10-29,Core,Active,Modern,Slate,Small,Ceramic,Best,0.813,0.96
PIL1368,Harbour Wool Vessel,Bedding,Pillows,Pillows,Northstar Collection,V018,19.85,42.05,42.05,0.5279,2024-12-05,Core,Active,Classic,Terracotta,One Size,Brass,Better,1.3916,0.96
PIL1369,Arc Oak Form,Bedding,Pillows,Pillows,Foundry Home,V004,19.84,46.3,46.3,0.5716,2023-10-03,Core,Active,Minimal,Sand,Medium,Stone,Better,1.8189,0.96
PIL1370,Arc Linen Series,Bedding,Pillows,Pillows,Maison Reserve,V014,45.17,104.45,104.45,0.5675,2024-02-09,Core,Active,Classic,Slate,Large,Marble,Best,0.604,0.96
PIL1371,Cove Cotton Studio,Bedding,Pillows,Pillows,Foundry Home,V018,35.87,70.28,70.28,0.4897,2023-08-14,Core,Seasonal,Artisan,Charcoal,Small,Ceramic,Best,1.6638,0.96
PIL1372,Vale Ceramic Edit,Bedding,Pillows,Pillows,Maison Reserve,V006,17.01,40.81,40.81,0.5832,2023-09-29,Core,Active,Classic,Charcoal,Large,Oak,Better,2.0187,0.96
PIL1373,Sable Linen Series,Bedding,Pillows,Pillows,Maison Reserve,V015,39.98,92.64,92.64,0.5684,2023-06-09,Core,Active,Minimal,Charcoal,Medium,Glass,Best,2.2524,0.96
PIL1374,Arc Stone Object,Bedding,Pillows,Pillows,Foundry Home,V002,24.19,59.04,59.04,0.5902,2024-05-20,Core,Active,Modern,Slate,One Size,Stone,Better,0.5067,0.96
PIL1375,Marlow Wool Atelier,Bedding,Pillows,Pillows,Northstar Collection,V010,22.87,57.48,57.48,0.6021,2024-12-03,Core,Active,Modern,Sage,Small,Marble,Better,2.0583,0.96
PIL1376,Avery Rattan Line,Bedding,Pillows,Pillows,Maison Reserve,V015,17.59,49.11,49.11,0.6418,2024-02-03,Core,Active,Minimal,Charcoal,Small,Linen,Better,1.319,0.96
PIL1377,Arc Brass Vessel,Bedding,Pillows,Pillows,Foundry Home,V003,10.34,25.92,25.92,0.6012,2024-07-17,Core,Active,Minimal,Espresso,Large,Marble,Good,1.4814,0.96
PIL1378,Cove Marble Vessel,Bedding,Pillows,Pillows,Maison Reserve,V008,39.3,78.26,78.26,0.4979,2024-12-08,Core,Seasonal,Artisan,Natural,Small,Marble,Best,0.6522,0.96
PIL1379,Vale Wool Line,Bedding,Pillows,Pillows,Foundry Home,V015,27.32,61.89,61.89,0.5585,2023-12-22,Core,Active,Organic,Charcoal,Small,Brass,Better,0.7306,0.96
PIL1380,Aster Brass Atelier,Bedding,Pillows,Pillows,Atelier Edit,V001,12.69,31.98,31.98,0.6033,2023-06-22,Core,Active,Artisan,Slate,Medium,Marble,Good,0.8259,0.96
PIL1381,Mira Marble House,Bedding,Pillows,Pillows,Foundry Home,V010,29.63,57.44,57.44,0.4841,2025-01-12,Core,Active,Artisan,Charcoal,Medium,Oak,Better,0.6148,0.96
PIL1382,Marlow Ceramic Studio,Bedding,Pillows,Pillows,Atelier Edit,V017,35.0,92.65,92.65,0.6222,2023-10-19,Core,Active,Artisan,Sage,Medium,Brass,Best,0.7561,0.96
PIL1383,Vale Wool Atelier,Bedding,Pillows,Pillows,Foundry Home,V003,9.37,22.17,22.17,0.5773,2024-08-07,Core,Active,Organic,Champagne,Medium,Ceramic,Good,0.9643,0.96
PIL1384,Noir Oak Atelier,Bedding,Pillows,Pillows,Northstar Collection,V009,12.14,25.41,25.41,0.5222,2024-06-22,Core,Active,Artisan,Espresso,Small,Rattan,Good,1.2136,0.96
PIL1385,Sable Stone Studio,Bedding,Pillows,Pillows,Northstar Collection,V020,11.74,23.77,23.77,0.5063,2024-09-19,Core,Active,Artisan,Ivory,Small,Linen,Good,1.2354,0.96
PIL1386,Aster Brass Series,Bedding,Pillows,Pillows,Atelier Edit,V004,21.71,41.88,41.88,0.4816,2024-06-13,Core,Active,Classic,Charcoal,Large,Marble,Better,1.8683,0.96
PIL1387,Noir Stone House,Bedding,Pillows,Pillows,Atelier Edit,V012,23.2,56.57,56.57,0.5899,2023-05-24,Core,Active,Artisan,Champagne,Medium,Stone,Better,1.3529,0.96
PIL1388,Ridge Linen Object,Bedding,Pillows,Pillows,Atelier Edit,V001,44.68,105.14,105.14,0.575,2023-06-04,Core,Active,Modern,Champagne,Large,Linen,Best,1.3989,0.96
PIL1389,Avery Linen Object,Bedding,Pillows,Pillows,Maison Reserve,V008,51.44,108.33,108.33,0.5252,2024-04-22,Core,Active,Organic,Sand,One Size,Linen,Best,1.0618,0.96
PIL1390,Noir Stone Edit,Bedding,Pillows,Pillows,Maison Reserve,V013,48.21,102.78,102.78,0.5309,2024-10-07,Core,Seasonal,Artisan,Espresso,Small,Wool,Best,0.8858,0.96
PIL1391,Luna Linen Series,Bedding,Pillows,Pillows,Northstar Collection,V018,20.19,43.03,43.03,0.5307,2023-12-23,Core,Seasonal,Classic,Sage,Large,Linen,Better,1.5088,0.96
PIL1392,Mira Rattan Series,Bedding,Pillows,Pillows,Northstar Collection,V008,44.36,94.13,94.13,0.5287,2024-06-06,Core,Active,Artisan,Slate,Large,Brass,Best,1.0868,0.96
PIL1393,Cove Glass Vessel,Bedding,Pillows,Pillows,Maison Reserve,V013,43.86,87.97,87.97,0.5014,2024-05-19,Core,Active,Classic,Champagne,Large,Marble,Best,0.8901,0.96
PIL1394,Aster Rattan Studio,Bedding,Pillows,Pillows,Maison Reserve,V020,18.18,37.3,37.3,0.5125,2024-12-14,Core,Active,Classic,Espresso,Small,Stone,Good,0.8004,0.96
PIL1395,Noir Ceramic Line,Bedding,Pillows,Pillows,Foundry Home,V009,40.95,94.9,94.9,0.5685,2024-07-19,Core,Active,Artisan,Slate,One Size,Linen,Best,1.0752,0.96
PIL1396,Luna Cotton Line,Bedding,Pillows,Pillows,Northstar Collection,V015,33.56,67.93,67.93,0.506,2024-02-08,Core,Active,Modern,Sage,One Size,Ceramic,Better,0.8972,0.96
PIL1397,Marlow Rattan Edit,Bedding,Pillows,Pillows,Northstar Collection,V001,14.56,31.62,31.62,0.5396,2023-05-27,Core,Active,Organic,Espresso,Large,Stone,Good,2.6225,0.96
PIL1398,Aster Oak Collection,Bedding,Pillows,Pillows,Maison Reserve,V011,42.5,82.03,82.03,0.482,2023-11-19,Core,Active,Modern,Espresso,Medium,Wool,Best,1.9503,0.96
